,Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region,market
7946,2016-05-29,1.47,7278.69,2743.46,98.57,0.0,4436.66,4433.33,3.33,0.0,1,27,1
7947,2016-05-29,1.18,484287.12,15832.42,300578.34,17074.29,150802.07,129416.16,21385.91,0.0,0,28,0
7948,2016-05-29,2.07,10738.68,622.97,3962.86,5.06,6147.79,5229.58,918.21,0.0,1,28,0
7949,2016-05-29,0.58,1342825.39,823222.51,251166.51,18217.7,250218.67,105242.1,143894.63,1081.94,0,29,3
7950,2016-05-29,1.47,19187.81,5317.34,11017.55,0.0,2852.92,415.23,2437.69,0.0,1,29,3
7951,2016-05-29,1.4,117486.96,1336.42,68421.33,1567.32,46161.89,29242.9,16522.32,396.67,0,30,0
7952,2016-05-29,1.49,7189.09,1007.26,247.63,6.69,5927.51,5927.51,0.0,0.0,1,30,0
7955,2016-05-29,0.77,832869.55,145240.16,204586.42,19960.09,463082.88,459278.33,3483.65,320.9,0,31,3
7956,2016-05-29,1.44,34897.73,2627.86,21156.45,0.0,11113.42,150.0,10963.42,0.0,1,31,3
7957,2016-05-29,1.18,295356.64,56828.31,118782.19,41393.05,78353.09,77273.37,834.72,245.0,0,32,2
7958,2016-05-29,1.8,8580.11,235.45,3673.93,404.27,4266.46,3765.03,501.43,0.0,1,32,2
7959,2016-05-29,1.0,274103.16,81287.84,106696.81,14413.68,71704.83,68403.23,746.6,2555.0,0,33,2
7960,2016-05-29,1.05,11411.49,151.89,5283.51,242.3,5733.79,2428.0,3305.79,0.0,1,33,2
7961,2016-05-29,0.93,162618.02,51556.28,52308.5,199.58,58553.66,56109.34,1204.88,1239.44,0,34,2
7962,2016-05-29,0.96,9933.8,172.53,4014.81,0.0,5746.46,1341.27,4405.19,0.0,1,34,2
7963,2016-05-29,1.18,489338.25,166777.3,252374.66,18823.94,51362.35,51287.11,4.39,70.85,0,35,6
7964,2016-05-29,1.99,9333.72,1748.33,7197.21,0.0,388.18,388.18,0.0,0.0,1,35,6
7965,2016-05-29,0.92,576543.05,183028.56,168419.71,32042.58,193052.2,160356.37,31715.55,980.28,0,36,6
7966,2016-05-29,1.44,18843.84,2154.42,9998.92,0.0,6690.5,6601.22,89.28,0.0,1,36,6
7967,2016-05-29,1.34,891069.03,304281.47,462079.65,52673.73,72034.18,70154.87,676.56,1202.75,0,37,6
7968,2016-05-29,2.34,28707.18,1397.86,25119.52,0.0,2189.8,2186.47,3.33,0.0,1,37,6
7969,2016-05-29,0.87,771235.53,92529.88,210394.57,10676.49,457634.59,443121.96,14344.74,167.89,0,38,3
7970,2016-05-29,1.62,39722.85,625.03,30792.23,27.93,8277.66,478.03,7799.63,0.0,1,38,3
7971,2016-05-29,0.97,441398.16,188092.93,120644.64,15039.71,117620.88,63637.85,50673.03,3310.0,0,39,1
7972,2016-05-29,1.41,9383.7,1076.48,2749.91,274.37,5282.94,4732.74,550.2,0.0,1,39,1
7977,2016-05-29,0.87,109604.3,29399.27,21853.06,3012.5,55339.47,55214.3,110.28,14.89,0,40,3
7978,2016-05-29,1.64,2979.01,117.12,2253.12,0.0,608.77,0.0,608.77,0.0,1,40,3
7979,2016-05-29,0.8,245482.03,71157.19,9858.5,210.8,164255.54,150822.59,13401.63,31.32,0,41,7
7980,2016-05-29,2.2,4151.27,2177.62,1738.92,3.52,231.21,218.09,13.12,0.0,1,41,7
7981,2016-05-29,1.36,82173.8,1259.66,52293.06,435.86,28185.22,27875.22,0.0,310.0,0,42,0
7982,2016-05-29,1.55,2913.64,0.0,328.12,0.0,2585.52,1246.03,1339.49,0.0,1,42,0
7983,2016-05-29,0.96,532427.02,287990.69,117845.05,172.19,126419.09,63311.97,57550.46,5556.66,0,43,1
7984,2016-05-29,1.33,6565.11,1464.91,23.53,0.0,5076.67,5070.0,6.67,0.0,1,43,1
7989,2016-05-29,0.77,985833.89,556578.41,134448.46,37522.4,257284.62,107015.69,144257.82,6011.11,0,44,3
7990,2016-05-29,1.35,47067.58,4805.12,25176.83,7675.68,9409.95,6003.34,3406.61,0.0,1,44,3
7991,2016-06-05,1.47,115857.12,4288.46,92055.75,53.98,19458.93,17385.6,398.33,1675.0,0,0,0
7992,2016-06-05,1.47,1007.03,2.33,203.69,0.0,801.01,801.01,0.0,0.0,1,0,0
7993,2016-06-05,0.75,691201.38,341027.59,123405.98,561.72,226206.09,112958.38,105974.65,7273.06,0,1,1
7994,2016-06-05,1.04,12826.69,1891.62,4901.23,0.0,6033.84,950.42,5083.42,0.0,1,1,1
7995,2016-06-05,1.33,860858.18,61074.05,537895.97,46714.72,215173.44,203788.41,8328.92,3056.11,0,2,2
7996,2016-06-05,1.75,22921.36,642.66,9973.85,312.59,11992.26,11219.84,772.42,0.0,1,2,2
7997,2016-06-05,0.63,95948.06,31280.0,5422.61,11.56,59233.89,59206.93,8.8,18.16,0,3,3
7998,2016-06-05,1.65,1829.78,0.0,1431.5,0.0,398.28,373.33,24.95,0.0,1,3,3
7999,2016-06-05,1.26,634989.55,8833.67,417995.15,51385.74,156774.99,155072.41,120.91,1581.67,0,4,0
8000,2016-06-05,1.49,12722.85,6.81,566.84,0.0,12149.2,10325.26,1823.94,0.0,1,4,0
8001,2016-06-05,1.15,173445.42,1451.17,78923.0,258.4,92812.85,90282.85,0.0,2530.0,0,5,0
8002,2016-06-05,1.54,5859.34,53.71,464.99,0.0,5340.64,2677.92,2662.72,0.0,1,5,0
8005,2016-06-05,1.25,209797.27,37431.02,77700.5,41412.18,53253.57,45859.12,6333.06,1061.39,0,6,2
8006,2016-06-05,1.6,6062.33,343.3,2507.58,694.74,2516.71,2513.38,3.33,0.0,1,6,2
8007,2016-06-05,1.2,885602.82,31728.98,606701.67,145606.57,101565.6,96845.23,3216.39,1503.98,0,7,4
8008,2016-06-05,1.24,42580.14,105.86,41327.69,0.0,1146.59,1146.59,0.0,0.0,1,7,4
8009,2016-06-05,0.85,310345.06,4642.74,174172.12,23750.21,107779.99,19176.89,81916.42,6686.68,0,8,4
8010,2016-06-05,1.2,16321.6,374.82,8709.85,0.0,7236.93,759.52,6477.41,0.0,1,8,4
8011,2016-06-05,1.07,175046.12,62727.64,38734.74,25833.35,47750.39,35846.32,6408.19,5495.88,0,9,4
8012,2016-06-05,1.43,9417.49,527.69,4916.99,50.28,3922.53,698.77,3223.76,0.0,1,9,4
8013,2016-06-05,0.82,1343656.34,655971.77,313963.93,74560.86,299159.78,283260.03,8707.09,7192.66,0,10,5
8014,2016-06-05,1.05,26357.74,9412.3,640.22,0.0,16305.22,13879.09,2426.13,0.0,1,10,5
8015,2016-06-05,0.85,939081.28,184534.9,326966.95,16485.85,411093.58,83337.89,327755.69,0.0,0,11,3
8016,2016-06-05,1.32,21698.87,12810.26,3097.96,21.51,5769.14,5681.6,87.54,0.0,1,11,3
8017,2016-06-05,0.92,473131.2,121769.89,90921.04,123670.88,136769.39,94467.61,3849.16,38452.62,0,12,4
8018,2016-06-05,0.73,38685.43,665.57,9719.56,0.0,28300.3,948.33,27351.97,0.0,1,12,4
8019,2016-06-05,0.93,310903.8,1814.45,218134.77,6825.69,84128.89,76847.62,6582.54,698.73,0,13,4
8020,2016-06-05,1.28,3011.11,55.96,2281.21,0.0,673.94,526.67,147.27,0.0,1,13,4
8023,2016-06-05,1.23,267225.88,40843.23,134735.41,191.75,91455.49,84588.68,5236.81,1630.0,0,14,0
8024,2016-06-05,1.59,8318.68,151.5,127.87,16.65,8022.66,7145.5,877.16,0.0,1,14,0
8025,2016-06-05,1.46,303118.06,4757.39,219463.03,245.51,78652.13,75889.33,577.8,2185.0,0,15,0
8026,2016-06-05,2.27,7906.25,20.1,3652.17,0.0,4233.98,4219.09,14.89,0.0,1,15,0
8027,2016-06-05,0.85,1182841.54,555561.07,242491.36,110457.58,274331.53,92784.25,170943.95,10603.33,0,16,5
8028,2016-06-05,1.05,20914.8,9052.29,84.02,0.0,11778.49,9907.74,1870.75,0.0,1,16,5
8029,2016-06-05,1.05,208086.58,16444.14,100386.68,21893.15,69362.61,39935.76,23087.08,6339.77,0,17,4
8030,2016-06-05,1.25,3998.08,141.1,1769.38,0.0,2087.6,1003.89,1083.71,0.0,1,17,4
8031,2016-06-05,0.95,221144.08,124676.22,32124.3,784.2,63559.36,19483.21,40946.71,3129.44,0,18,1
8032,2016-06-05,1.64,3604.28,1979.42,135.7,2.49,1486.67,1486.67,0.0,0.0,1,18,1
8033,2016-06-05,0.89,410770.75,156235.27,109763.53,13189.34,131582.61,55548.86,76033.75,0.0,0,19,3
8034,2016-06-05,1.41,14224.73,5353.51,6571.59,0.0,2299.63,765.05,1534.58,0.0,1,19,3
8035,2016-06-05,0.76,3715458.49,1596545.36,650812.6,121002.86,1347097.67,1196472.82,124721.49,25903.36,0,20,6
8036,2016-06-05,1.18,99717.99,17642.18,26736.0,7.74,55332.07,54949.32,382.75,0.0,1,20,6
8037,2016-06-05,1.09,99179.74,2153.72,56150.97,9893.38,30981.67,15423.24,12558.7,2999.73,0,21,2
8038,2016-06-05,1.19,3028.17,0.0,1339.64,0.0,1688.53,111.23,1577.3,0.0,1,21,2
8039,2016-06-05,0.99,786071.68,474319.6,149114.65,252.33,162385.1,56515.95,98746.65,7122.5,0,22,1
8040,2016-06-05,1.29,4859.13,952.74,6.39,0.0,3900.0,3880.0,20.0,0.0,1,22,1
8043,2016-06-05,0.88,223368.78,136409.36,17532.4,727.53,68699.49,52919.87,14359.62,1420.0,0,23,2
8044,2016-06-05,1.08,13135.08,740.89,4637.83,0.0,7756.36,2111.61,5644.75,0.0,1,23,2
8045,2016-06-05,0.89,291490.49,176829.29,26539.09,557.45,87564.66,59274.56,15485.38,12804.72,0,24,5
8046,2016-06-05,1.68,1388.5,737.02,0.0,0.0,651.48,641.48,10.0,0.0,1,24,5
8047,2016-06-05,1.47,1447580.25,15757.13,955311.63,23821.5,452689.99,387456.57,63464.32,1769.1,0,25,0
8048,2016-06-05,2.15,31807.14,2285.37,11252.42,322.21,17947.14,16812.3,1134.84,0.0,1,25,0
8051,2016-06-05,1.18,471356.84,32955.43,314403.14,35125.4,88872.87,86447.87,0.0,2425.0,0,26,0
8052,2016-06-05,1.04,5130.06,0.0,184.17,0.0,4945.89,4945.89,0.0,0.0,1,26,0
8053,2016-06-05,0.97,448117.51,262311.0,71419.85,231.9,114154.76,45382.8,58692.8,10079.16,0,27,1
8054,2016-06-05,1.51,6376.64,2654.77,135.2,0.0,3586.67,3570.0,16.67,0.0,1,27,1
8055,2016-06-05,1.44,450346.65,15486.18,264044.5,17989.98,152825.99,137882.92,14692.24,250.83,0,28,0
8056,2016-06-05,1.91,9901.74,401.54,3388.66,12.55,6098.99,5183.48,915.51,0.0,1,28,0
8057,2016-06-05,0.67,1197277.61,644911.82,271580.08,17419.32,263366.39,131405.15,131926.52,34.72,0,29,3
8058,2016-06-05,1.52,12699.87,5651.13,4638.32,0.0,2410.42,574.04,1836.38,0.0,1,29,3
8059,2016-06-05,1.38,111137.97,2020.28,61595.07,1293.72,46228.9,30730.27,15178.63,320.0,0,30,0
8060,2016-06-05,1.49,5639.69,840.97,200.55,6.74,4591.43,4576.45,14.98,0.0,1,30,0
8063,2016-06-05,0.78,942774.69,153775.4,234869.93,23659.16,530470.2,524889.49,5116.99,463.72,0,31,3
8064,2016-06-05,1.66,29171.54,7923.13,20355.75,11.77,880.89,90.0,790.89,0.0,1,31,3
8065,2016-06-05,1.11,308049.48,69779.42,115207.29,42240.01,80822.76,78796.85,800.08,1225.83,0,32,2
8066,2016-06-05,1.58,10195.92,222.38,4199.73,464.78,5309.03,4237.68,1071.35,0.0,1,32,2
8067,2016-06-05,0.98,268775.52,67444.03,117809.78,13829.45,69692.26,66487.06,784.37,2420.83,0,33,2
8068,2016-06-05,0.95,11300.16,135.15,4707.45,240.14,6217.42,1741.4,4476.02,0.0,1,33,2
8069,2016-06-05,0.96,151372.89,39705.87,56076.83,113.3,55476.89,53294.21,747.68,1435.0,0,34,2
8070,2016-06-05,0.89,11777.82,112.51,3494.77,0.0,8170.54,1051.97,7118.57,0.0,1,34,2
8071,2016-06-05,1.17,521408.99,169293.85,269555.77,25618.94,56940.43,56921.44,18.99,0.0,0,35,6
8072,2016-06-05,2.08,8123.66,1423.81,6372.3,0.0,327.55,327.55,0.0,0.0,1,35,6
8073,2016-06-05,0.83,661159.79,242212.63,171998.98,31852.41,215095.77,175831.59,39014.18,250.0,0,36,6
8074,2016-06-05,1.52,17431.92,3340.24,8893.38,0.0,5198.3,5022.86,175.44,0.0,1,36,6
8075,2016-06-05,1.35,899154.46,278152.57,481323.79,53447.03,86231.07,85119.34,697.78,413.95,0,37,6
8076,2016-06-05,2.3,26850.91,1444.73,23217.46,0.0,2188.72,2182.05,6.67,0.0,1,37,6
8077,2016-06-05,0.86,866343.38,97146.75,262684.03,13268.56,493244.04,478959.58,13577.66,706.8,0,38,3
8078,2016-06-05,1.76,40948.65,625.84,39556.57,21.31,744.93,272.96,471.97,0.0,1,38,3
8079,2016-06-05,0.94,416168.39,186493.48,103324.3,16909.95,109440.66,66829.1,37354.89,5256.67,0,39,1
8080,2016-06-05,1.31,10467.48,968.26,2877.64,374.97,6246.61,5142.68,1103.93,0.0,1,39,1
8085,2016-06-05,0.87,125934.24,29094.1,30005.5,5361.13,61473.51,60082.4,1383.65,7.46,0,40,3
8086,2016-06-05,1.91,2807.95,99.46,2655.67,1.99,50.83,0.0,50.83,0.0,1,40,3
8087,2016-06-05,0.83,284148.54,69394.57,10226.94,90.92,204436.11,170177.69,19377.27,14881.15,0,41,7
8088,2016-06-05,1.96,7048.29,2336.22,2701.21,0.0,2010.86,2010.86,0.0,0.0,1,41,7
8089,2016-06-05,1.31,80015.17,1635.92,46955.13,178.83,31245.29,29640.29,0.0,1605.0,0,42,0
8090,2016-06-05,1.42,3058.43,0.0,106.83,0.0,2951.6,1899.83,1051.77,0.0,1,42,0
8091,2016-06-05,0.97,485002.55,261221.3,100100.49,105.5,123575.26,61524.24,53634.35,8416.67,0,43,1
8092,2016-06-05,1.36,5554.46,1429.71,24.75,0.0,4100.0,4050.0,50.0,0.0,1,43,1
8097,2016-06-05,0.75,1030392.53,625919.72,125188.2,41083.35,238201.26,106610.36,121450.9,10140.0,0,44,3
8098,2016-06-05,1.29,24167.8,6253.6,7313.37,1359.7,9241.13,5613.33,3627.8,0.0,1,44,3
8099,2016-06-12,1.38,111394.5,7531.24,83771.34,81.25,20010.67,18368.49,282.18,1360.0,0,0,0
8100,2016-06-12,1.43,887.29,4.66,150.28,0.0,732.35,732.35,0.0,0.0,1,0,0
8101,2016-06-12,0.78,608386.28,313216.34,61563.67,1174.78,232431.49,169986.13,55753.42,6691.94,0,1,1
8102,2016-06-12,0.97,16462.75,2079.57,5830.96,0.0,8552.22,894.77,7657.45,0.0,1,1,1
8103,2016-06-12,1.34,850862.92,73620.83,507383.48,55744.03,214114.58,207727.87,3451.71,2935.0,0,2,2
8104,2016-06-12,1.73,18801.3,719.94,10078.62,381.05,7621.69,6648.57,973.12,0.0,1,2,2
8105,2016-06-12,0.67,68721.61,34791.42,2578.94,2.63,31348.62,31094.59,245.8,8.23,0,3,3
8106,2016-06-12,1.59,1782.87,0.0,1092.93,0.0,689.94,380.0,309.94,0.0,1,3,3
8107,2016-06-12,1.29,632855.52,12891.22,421978.89,43090.81,154894.6,152477.5,87.1,2330.0,0,4,0
8108,2016-06-12,1.37,10051.16,2.0,571.26,0.0,9477.9,8165.95,1311.95,0.0,1,4,0
8109,2016-06-12,1.15,182471.54,4629.34,79865.0,107.12,97870.08,95730.08,0.0,2140.0,0,5,0
8110,2016-06-12,1.57,6617.16,8.36,294.25,0.0,6314.55,2595.08,3719.47,0.0,1,5,0
8113,2016-06-12,1.25,209095.62,42196.82,74895.5,46176.97,45826.33,40822.06,3825.94,1178.33,0,6,2
8114,2016-06-12,1.76,4612.16,381.97,2418.0,726.75,1085.44,1082.11,3.33,0.0,1,6,2
8115,2016-06-12,1.3,770843.17,50498.4,478335.91,140924.68,101084.18,98096.94,2213.29,773.95,0,7,4
8116,2016-06-12,1.53,40535.05,162.25,38677.24,0.0,1695.56,1695.56,0.0,0.0,1,7,4
8117,2016-06-12,1.05,237773.53,7943.24,149994.79,7051.08,72784.42,23417.1,46347.93,3019.39,0,8,4
8118,2016-06-12,1.09,21266.49,545.86,10293.17,0.0,10427.46,691.21,9736.25,0.0,1,8,4
8119,2016-06-12,1.13,163638.65,65443.12,32052.99,8090.3,58052.24,49307.2,6081.58,2663.46,0,9,4
8120,2016-06-12,1.3,10239.17,574.02,5539.61,40.44,4085.1,682.57,3402.53,0.0,1,9,4
8121,2016-06-12,0.84,1272166.49,695737.15,219368.82,87625.31,269435.21,251773.31,12923.71,4738.19,0,10,5
8122,2016-06-12,1.08,31272.25,11728.55,671.78,0.0,18871.92,18194.67,677.25,0.0,1,10,5
8123,2016-06-12,0.96,819664.78,179533.58,242834.17,19838.57,377458.46,91438.85,284376.91,1642.7,0,11,3
8124,2016-06-12,1.46,25862.04,19720.9,3959.24,29.44,2152.46,2065.9,86.56,0.0,1,11,3
8125,2016-06-12,0.98,414532.49,162656.29,38374.42,38384.9,175116.88,160647.51,1915.84,12553.53,0,12,4
8126,2016-06-12,1.25,19250.46,822.13,8482.74,0.0,9945.59,1020.0,8925.59,0.0,1,12,4
8127,2016-06-12,1.36,167703.13,3254.28,93760.09,2234.0,68454.76,62658.2,4765.73,1030.83,0,13,4
8128,2016-06-12,1.51,4328.09,49.11,3699.04,0.0,579.94,556.67,23.27,0.0,1,13,4
8131,2016-06-12,1.24,250231.06,43253.79,114426.76,124.76,92425.75,85233.81,1541.94,5650.0,0,14,0
8132,2016-06-12,1.91,7873.7,284.07,168.49,1273.02,6148.12,5204.32,943.8,0.0,1,14,0
8133,2016-06-12,1.47,324963.11,7760.32,242441.41,318.57,74442.81,71188.11,584.7,2670.0,0,15,0
8134,2016-06-12,2.31,5799.45,121.61,3428.72,14.86,2234.26,2234.26,0.0,0.0,1,15,0
8135,2016-06-12,0.83,1209996.42,589477.04,236621.03,110054.59,273843.76,114672.48,149147.95,10023.33,0,16,5
8136,2016-06-12,1.05,19398.78,8780.1,51.55,0.0,10567.13,9910.16,656.97,0.0,1,16,5
8137,2016-06-12,1.12,186723.32,19442.51,89225.97,19115.07,58939.77,39160.04,13630.94,6148.79,0,17,4
8138,2016-06-12,1.34,4358.39,183.1,1784.76,0.0,2390.53,1032.78,1357.75,0.0,1,17,4
8139,2016-06-12,1.2,151428.59,75763.72,28484.78,982.71,46197.38,20061.78,22605.6,3530.0,0,18,1
8140,2016-06-12,1.73,3772.07,2461.73,117.05,9.96,1183.33,1183.33,0.0,0.0,1,18,1
8141,2016-06-12,0.94,348022.24,146589.28,75379.07,18141.91,107911.98,62277.55,45519.15,115.28,0,19,3
8142,2016-06-12,1.42,14204.88,7218.45,5873.68,0.0,1112.75,470.15,642.6,0.0,1,19,3
8143,2016-06-12,0.83,3248769.26,1439519.4,529969.99,105646.55,1173633.32,1064384.25,84760.03,24489.04,0,20,6
8144,2016-06-12,1.15,106514.62,16790.67,34443.11,0.0,55280.84,55248.05,32.79,0.0,1,20,6
8145,2016-06-12,1.16,84926.73,5365.6,50561.08,2495.61,26504.44,14528.1,9635.97,2340.37,0,21,2
8146,2016-06-12,1.31,3592.49,0.0,2215.36,0.0,1377.13,160.0,1217.13,0.0,1,21,2
8147,2016-06-12,1.28,503076.75,271970.59,107339.21,77.92,123689.03,59675.53,49302.67,14710.83,0,22,1
8148,2016-06-12,1.3,4524.0,948.33,25.68,0.0,3549.99,3536.66,13.33,0.0,1,22,1
8151,2016-06-12,0.97,190921.36,119783.13,12815.76,905.03,57417.44,46174.86,9199.25,2043.33,0,23,2
8152,2016-06-12,1.31,11428.18,832.28,5730.39,0.0,4865.51,2030.0,2835.51,0.0,1,23,2
8153,2016-06-12,0.95,283922.91,163474.77,35055.89,495.77,84896.48,63204.33,9379.93,12312.22,0,24,5
8154,2016-06-12,1.73,1325.91,882.85,0.0,0.0,443.06,423.06,20.0,0.0,1,24,5
8155,2016-06-12,1.44,1485642.35,19083.82,976390.73,21103.91,469063.89,404818.7,60441.51,3803.68,0,25,0
8156,2016-06-12,1.94,28758.83,3909.23,14358.57,177.64,10313.39,9034.74,1278.65,0.0,1,25,0
8159,2016-06-12,1.19,472020.49,48479.14,307758.96,30137.67,85644.72,82839.72,0.0,2805.0,0,26,0
8160,2016-06-12,0.99,4574.17,0.0,105.39,0.0,4468.78,4468.78,0.0,0.0,1,26,0
8161,2016-06-12,1.24,293811.97,143222.68,64910.71,142.01,85536.57,44014.87,32645.03,8876.67,0,27,1
8162,2016-06-12,1.58,6084.04,3022.56,154.81,0.0,2906.67,2880.0,26.67,0.0,1,27,1
8163,2016-06-12,1.44,426671.94,14257.58,236401.63,16971.2,159041.53,143582.1,12724.43,2735.0,0,28,0
8164,2016-06-12,1.85,9058.23,938.76,4044.17,0.0,4075.3,3296.9,778.4,0.0,1,28,0
8165,2016-06-12,0.81,991221.27,471620.29,222420.61,22944.15,274236.22,151226.12,123010.1,0.0,0,29,3
8166,2016-06-12,1.51,14349.12,7296.89,5158.97,0.0,1893.26,1184.94,708.32,0.0,1,29,3
8167,2016-06-12,1.41,102412.83,3377.4,56238.3,1171.89,41625.24,28750.83,11099.41,1775.0,0,30,0
8168,2016-06-12,1.47,5885.34,690.44,177.87,32.19,4984.84,4905.79,79.05,0.0,1,30,0
8171,2016-06-12,0.85,626226.63,159711.34,167508.33,19531.71,279475.25,277038.36,2380.23,56.66,0,31,3
8172,2016-06-12,1.67,25140.3,6921.86,15536.84,15.11,2666.49,273.21,2393.28,0.0,1,31,3
8173,2016-06-12,1.09,298517.24,61649.07,111257.49,47593.7,78016.98,75397.66,408.21,2211.11,0,32,2
8174,2016-06-12,1.7,9781.95,229.34,3677.21,468.7,5406.7,4380.13,1026.57,0.0,1,32,2
8175,2016-06-12,0.96,280191.2,83555.77,108482.44,15693.42,72459.57,69331.2,158.37,2970.0,0,33,2
8176,2016-06-12,1.16,9568.18,131.67,4168.66,395.0,4872.85,1665.78,3207.07,0.0,1,33,2
8177,2016-06-12,0.99,152148.72,41650.39,52625.39,144.98,57727.96,54131.29,277.23,3319.44,0,34,2
8178,2016-06-12,1.21,10823.6,77.0,4286.07,0.0,6460.53,1063.06,5397.47,0.0,1,34,2
8179,2016-06-12,1.15,501159.1,158599.19,263137.09,22373.0,57049.82,56671.26,13.14,365.42,0,35,6
8180,2016-06-12,2.11,7608.58,1478.16,5966.52,0.0,163.9,163.9,0.0,0.0,1,35,6
8181,2016-06-12,0.88,596634.56,216162.48,144195.74,26931.15,209345.19,189261.8,19728.39,355.0,0,36,6
8182,2016-06-12,1.45,18898.31,2863.86,11757.61,3.23,4273.61,4270.02,3.59,0.0,1,36,6
8183,2016-06-12,1.45,770382.05,228294.75,418903.64,48922.15,74261.51,72937.16,1021.83,302.52,0,37,6
8184,2016-06-12,2.25,27349.15,1204.96,24024.21,0.0,2119.98,2116.65,3.33,0.0,1,37,6
8185,2016-06-12,1.01,666340.59,108550.27,178700.42,12433.23,366656.67,365830.13,512.07,314.47,0,38,3
8186,2016-06-12,1.87,30958.84,655.0,26109.16,51.95,4142.73,359.21,3783.52,0.0,1,38,3
8187,2016-06-12,1.04,357902.32,161172.25,80778.03,19782.06,96169.98,73085.52,17292.79,5791.67,0,39,1
8188,2016-06-12,1.31,9826.29,998.33,2919.7,423.27,5484.99,3877.37,1607.62,0.0,1,39,1
8193,2016-06-12,0.99,93820.2,31353.21,17047.78,3152.34,42266.87,37812.07,4447.33,7.47,0,40,3
8194,2016-06-12,1.89,2299.99,167.27,1853.94,0.0,278.78,0.0,278.78,0.0,1,40,3
8195,2016-06-12,0.92,251349.57,63117.83,10829.42,88.75,177313.57,139479.8,19315.86,18517.91,0,41,7
8196,2016-06-12,1.72,8338.7,2197.91,2158.0,1.77,3981.02,3957.44,23.58,0.0,1,41,7
8197,2016-06-12,1.29,79669.3,3484.81,43664.14,90.98,32429.37,31259.37,0.0,1170.0,0,42,0
8198,2016-06-12,1.49,2790.56,0.0,134.1,0.0,2656.46,1384.44,1272.02,0.0,1,42,0
8199,2016-06-12,1.23,311068.54,136835.25,76895.26,50.3,97287.73,57317.02,29525.43,10445.28,0,43,1
8200,2016-06-12,1.42,5150.78,1653.86,56.92,0.0,3440.0,3390.0,50.0,0.0,1,43,1
8205,2016-06-12,0.82,916958.75,552199.46,94429.85,56434.44,213895.0,110853.14,87748.53,15293.33,0,44,3
8206,2016-06-12,1.36,19518.92,8202.09,5855.07,1465.64,3996.12,2191.79,1804.33,0.0,1,44,3
8207,2016-06-19,1.42,112817.51,6766.63,85374.27,30.07,20646.54,18526.59,389.95,1730.0,0,0,0
8208,2016-06-19,1.45,974.27,10.6,149.57,0.0,814.1,814.1,0.0,0.0,1,0,0
8209,2016-06-19,0.78,692767.07,361697.69,96388.12,264.12,234417.14,148946.46,84045.68,1425.0,0,1,1
8210,2016-06-19,0.81,16577.89,1602.07,5021.97,0.0,9953.85,588.89,9364.96,0.0,1,1,1
8211,2016-06-19,1.37,850692.3,61789.19,523095.26,54129.89,211677.96,203569.59,3085.45,5022.92,0,2,2
8212,2016-06-19,1.75,16906.19,1023.05,10027.84,405.82,5449.48,4620.99,828.49,0.0,1,2,2
8213,2016-06-19,0.7,129020.17,36119.41,6692.38,2.0,86206.38,86107.76,83.05,15.57,0,3,3
8214,2016-06-19,1.05,8908.04,0.0,4079.79,0.0,4828.25,2003.1,2825.15,0.0,1,3,3
8215,2016-06-19,1.32,649660.14,10851.29,456521.61,38655.07,143632.17,141650.87,141.3,1840.0,0,4,0
8216,2016-06-19,1.53,11590.31,1.21,588.73,0.0,11000.37,9667.8,1332.57,0.0,1,4,0
8217,2016-06-19,1.23,169756.02,1776.91,80406.95,57.85,87514.31,84829.31,0.0,2685.0,0,5,0
8218,2016-06-19,1.72,7564.6,20.44,228.15,0.0,7316.01,4115.71,3200.3,0.0,1,5,0
8221,2016-06-19,1.21,238720.78,55097.56,77704.63,46282.1,59636.49,52830.72,4841.6,1964.17,0,6,2
8222,2016-06-19,1.72,5073.77,325.22,2602.89,663.16,1482.5,1475.83,6.67,0.0,1,6,2
8223,2016-06-19,1.2,882074.39,64899.84,550499.79,163027.81,103646.95,99766.0,1867.44,2013.51,0,7,4
8224,2016-06-19,1.53,37650.61,122.15,35503.46,0.0,2025.0,2025.0,0.0,0.0,1,7,4
8225,2016-06-19,0.91,311127.56,7033.21,154162.39,14007.18,135924.78,25143.66,105248.43,5532.69,0,8,4
8226,2016-06-19,1.04,21910.54,699.16,10546.16,0.0,10665.22,710.57,9954.65,0.0,1,8,4
8227,2016-06-19,1.13,172220.11,64425.61,36827.16,15000.42,55966.92,45124.02,6081.41,4761.49,0,9,4
8228,2016-06-19,0.99,13064.09,632.15,5496.38,36.98,6898.58,750.6,6147.98,0.0,1,9,4
8229,2016-06-19,0.87,1236820.38,633636.0,250585.11,61508.01,291091.26,272250.37,12776.78,6064.11,0,10,5
8230,2016-06-19,1.05,28277.44,10059.74,668.96,0.0,17548.74,17132.19,416.55,0.0,1,10,5
8231,2016-06-19,1.0,791013.5,188105.59,224899.28,20738.26,357270.37,96129.71,260598.95,541.71,0,11,3
8232,2016-06-19,1.52,24524.24,20528.3,3777.61,100.4,117.93,83.67,34.26,0.0,1,11,3
8233,2016-06-19,1.0,442961.17,149055.97,60807.9,75225.17,157872.13,130698.09,1731.45,25442.59,0,12,4
8234,2016-06-19,1.03,24427.82,879.07,9121.58,0.0,14427.17,880.0,13547.17,0.0,1,12,4
